product_name,price,manufacture_date,entry_date,expiry_date,stock,type,imgList,species,weight,nutrition_description
"[Combo of 12 Packs] WHISKAS 1+ years Cat Food Tuna, White Fish Flavor 80g/Pack",365510,2024-05-16,2025-09-26,2027-01-31,139,food,"['https://salt.tikicdn.com/ts/product/7b/a4/de/0d1a194fa5933b897b6ddf41457e1ddb.jpg', 'https://salt.tikicdn.com/ts/product/73/85/77/f1e7d099583afac24aeb2c991c736a4b.jpg', 'https://salt.tikicdn.com/ts/product/97/75/b2/39d2d7cef9ced8d705dd94d9dea1d2b9.jpg']",bird,5.0,"HẠT ZUPREEM (MỸ) GIÀU CHẤT DINH DƯỠNG DÀNH CHO CHIM, VẸT..."
Whiskas Kitten Food with Ocean Fish and Milk Flavor 1.1 Kg,102579,2022-06-25,2024-07-03,2027-08-30,94,food,"['https://salt.tikicdn.com/ts/product/41/8c/ac/4c41fb963a6c7a88510a3fe309d5db63.png', 'https://salt.tikicdn.com/ts/product/bc/a7/51/6db99629d43dc17f95770d147d498ce9.jpg', 'https://salt.tikicdn.com/ts/product/a0/cc/01/f1de36fbed17be5912bf07649b3c1a6a.jpg']",cate,0.5,"HẠT ZUPREEM (MỸ) GIÀU CHẤT DINH DƯỠNG DÀNH CHO CHIM, VẸT..."
[Combo of 12 Packs] WHISKAS 1+ years Cat Food Saba Fish Flavor 80g/Pack,-19554,2022-03-11,2024-04-03,2028-11-04,131,food,['https://salt.tikicdn.com/ts/product/51/d1/c8/9940b708123e3a1d2f625f0b7c7f384e.jpg'],rabbit,6.5,"Thành phần:Thịt (gà, ức gà, collagen gà), bột mì, đạm đậu nành, đường, vụn bánh mì, dầu thực vật, lợi khuẩn lactic, glycerin, sorbitol, trehalose, kali sorbate, natri dehydroacetate, khoáng chất (nat..."
[Combo of 12 Packs] WHISKAS 1+ years Cat Food Mackerel Flavor 80g/Pack,47210,2024-08-26,2024-07-31,2028-08-21,143,food,['https://salt.tikicdn.com/ts/product/34/8c/9c/b2e5abf0fc1c8e38f88ed1a19b090bc8.jpg'],cate,2.5,"Thuốc sổ giun Endogard 10Đặc điểm nổi bậtTiêu diệt giun tròn, sán dây, sán lá… trên cơ thể vật nuôi hiệu quả.Sản xuất từ các thành phần cao cấp, an toàn với sức khỏe vật nuôi.Có mùi thơm hấp dẫn n..."
Royal Canin Mini Puppy Dog Food (800g),94274,2022-05-02,2025-04-10,2026-11-04,171,food,['https://salt.tikicdn.com/ts/product/8e/d1/f1/275f6b74ba66379ee461f92745401526.png'],dog,8.0,"ZOICAT - Thức Ăn Hạt Khô Dành Cho Mèo Trưởng Thành Xuất sứ: Thái Lan. ĐẶC ĐIỂM: - Công thức natri thấp giảm nguy cơ mắc bệnh huyết áp, tim mạch, thận. - Bảo vệ răng và nướu nhờ giảm nguy cơ gây nên tì..."
"GREENABC Koi Fish Food - Koi Fish - 40% protein content helps increase size, color, good digestion, increase resistance - Box of 950g",287676,2022-03-11,2024-11-26,2028-04-20,91,food,"['https://salt.tikicdn.com/ts/product/7e/95/f9/17a8859e383af1c0b40c37e2e20bcbf5.png', 'https://salt.tikicdn.com/ts/product/e3/df/4f/177c2ddff0dc67130d9f0aa9156cb568.jpg', 'https://salt.tikicdn.com/ts/product/41/db/91/81105d0b9202a3ef8d930e14cd5cf532.jpg']",dog,9.5,"GREENABC - THỨC ĂN BỔ SUNG DINH DƯỠNG DÀNH CHO CÁC LOẠI CÁ CẢNH NHỎ - HÀM LƯỢNG PROTEIN > 42%GREENABC là thức ăn bổ sung dinh dưỡng dành cho các loại CÁ CẢNH: cá 7 Màu, cá Cánh Buồm, cá Neon, cá M..."
"Mixed seeds with small fruit seeds for cockateil, LoveBird, Green check, rose-chested parrots",170655,2024-06-22,2024-02-05,2026-12-06,163,food,['https://salt.tikicdn.com/ts/product/6e/d3/b7/982c0b38162bac55aa8217270b871ea6.jpg'],cate,6.5,WHISKAS Thức ăn dạng hạt cho mèo con từ 2-12 tháng tuổi• Công thức dinh dưỡng cân bằng: Thức ăn cho mèo con WHISKAS được chế biến một cách chuyên nghiệp để cung cấp một bữa ăn toàn diện và cân bằng 1...
Mix box of 24 cans of Premium Korean Loveat Pate for Cats 160g,214735,2023-01-27,2025-07-30,2027-12-26,57,food,"['https://salt.tikicdn.com/ts/product/88/3e/b6/2d7e38eb563fe4d350c466c5ee959d46.png', 'https://salt.tikicdn.com/ts/product/ea/99/c3/12e2fef8ae2b7c24c57832899d7770c6.jpg', 'https://salt.tikicdn.com/ts/product/90/67/5f/9bcb488451224e71aa704ed91c805c1c.jpg']",cate,4.0,"đại mạch dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
9KG Keos Seafood cat food - Seafood flavor - Granulated cat food,70892,2022-06-06,2025-07-24,2028-06-08,109,food,"['https://salt.tikicdn.com/ts/product/5b/29/88/a75c48e379840ddd906c0382029c8092.jpg', 'https://salt.tikicdn.com/ts/product/2b/34/18/e2275289c3a006cc7aa760039becfa05.jpg', 'https://salt.tikicdn.com/ts/product/c9/11/46/8db60b934bf9417aa217e4a8665233b4.jpg']",cate,5.0,"Xương Gặm Orgo Sạch Răng, Thơm Miệng, Bổ Sung Canxi Cho Chó Thông tin sản phẩm: Xương gặm Orgo có 4 hương vị:- Xương thịt bò: Chứa các thành phần thịt bò tự nhiên bổ sung dinh dưỡng và năng lượng, ..."
Pedigree Dentastix Small Dogs Dental Care 75g For Small Dogs and Adult Dogs over 1 year old,256968,2024-01-30,2025-04-10,2028-06-30,189,food,"['https://salt.tikicdn.com/ts/product/e3/2f/31/28c2240411d280255eac5e0ed2b27f36.jpg', 'https://salt.tikicdn.com/ts/product/70/e6/94/ea6bdb972d709438d0cc6489677639d4.jpg', 'https://salt.tikicdn.com/ts/product/13/f5/88/354bfec915eb7c3d9b80d7cd161523e4.jpg']",cate,4.5,"GREENABC - THỨC ĂN HAMSTER - LÔNG MƯỢT, GIẢM CĂNG THẲNG, TĂNG ĐỀ KHÁNGGREENABC là thức ăn cao cấp dành cho HAMSTER. Đặc biệt sản phẩm GREENABC được sản xuất theo phương pháp Áp dụng công nghệ PROTEI..."
Royal Canin Indoor Cat Food 27 (2kg),-324,2022-02-10,2025-05-09,2028-05-19,98,food,['https://salt.tikicdn.com/ts/product/41/41/c4/5329d5786a6e35ae7439218fc0f4dc46.jpg'],bird,0.5,"Thức Ăn Hạt Catsrang Cho Mèo Mọi Lứa Tuổi - 5Kg là một trong những sản phẩm ưa chuộng trên thị trường thức ăn dành cho thúcưng tại Việt Nam. Thiết kế bao bì tiện lợi, sạch sẽ, dễ sử dụng Catsrang đang..."
Viettin Mart White Bo Bo Seeds 500G,22368,2022-05-26,2024-04-22,2027-11-06,127,food,"['https://salt.tikicdn.com/ts/product/19/76/43/919c9b466b44b9c01bf5aee694fc0797.png', 'https://salt.tikicdn.com/ts/product/bd/9a/25/ed3040817f7dd206683bb83730d64f74.jpg', 'https://salt.tikicdn.com/ts/product/3a/7b/c1/94a8f5e851a40228b2bec1a557382f00.jpg']",cate,2.0,Đồ Ăn Cho Chó Vị Thịt Bò Và Rau Củ Pedigree (3Kg) được chế biến từ các loại rau củ quả nhiều chất dinh dưỡng cùng với vị thịt bò thơm ngon sẽ đem lại sự thích thú cho chó cưng nhà bạn. Sản phẩm giúp ...
"Purina ProPlan Cat Granules, Food for Kittens & Adult Cats, picky cats, sterilized cats, kidney and urinary support",161679,2024-02-17,2024-03-24,2026-09-22,111,food,"['https://salt.tikicdn.com/ts/product/cb/9a/a4/7d5e3631fa4354c6e419b03803e69179.png', 'https://salt.tikicdn.com/ts/product/86/30/c9/6fc780b0d18e8aaba2f470a4aae0ebf8.jpg']",cate,9.0,"Thức Ăn Cho Mèo Lớn Me-O Adult là sản phẩm dành cho thú cưng của bạn, chứa nhiều chất dinh dưỡng giúp cơ thể chuyển hóa nhanh chất dinh dưỡng đi nuôi cơ thể sẽ là một sản phẩm hữu ích toàn diện, ngoà..."
"ORGO Bones, Teeth Clean and Delicious Chewing Bones for Dogs, 90g Package",217294,2022-09-13,2024-10-08,2026-10-09,110,food,"['https://salt.tikicdn.com/ts/product/5b/29/88/a75c48e379840ddd906c0382029c8092.jpg', 'https://salt.tikicdn.com/ts/product/2b/34/18/e2275289c3a006cc7aa760039becfa05.jpg', 'https://salt.tikicdn.com/ts/product/c9/11/46/8db60b934bf9417aa217e4a8665233b4.jpg']",cate,9.0,"hạt kê bóng đỏ nhiều chất dinh dưỡng làm thức ăn cho chim, vẹt..."
Hanvet Sanpet Dog and Cat Dewormer (1 Blister of 10 Tablets),82443,2023-01-16,2025-10-19,2027-06-06,142,food,"['https://salt.tikicdn.com/ts/product/6f/73/7e/cc4d3b8809bf7f2114ba17182b536667.png', 'https://salt.tikicdn.com/ts/product/96/09/ba/e17d9cd3dd76811a44e20ec1348ed033.jpg', 'https://salt.tikicdn.com/ts/product/17/28/55/86a51c5006d0401137a75cdbbc283ed5.jpg']",rabbit,4.5,"HẠT ZUPREEM (MỸ) GIÀU CHẤT DINH DƯỠNG DÀNH CHO CHIM, VẸT..."
Cowhide Calcium Bones for Dogs to Chew on Clean Teeth Helps Strengthen Teeth Dog Chews,32336,2023-03-26,2024-04-22,2026-03-05,147,food,"['https://salt.tikicdn.com/ts/product/dc/ee/c5/65f9e50edd72389f4f3ad6e6083695cb.png', 'https://salt.tikicdn.com/ts/product/67/85/f3/3e9d172383bc5b1b3ff86e4959520e02.jpg', 'https://salt.tikicdn.com/ts/product/e4/6c/b6/0c7f2aeab8662c4641ecd60dfe05d7d0.png']",dog,7.0,Hình dáng hạtKết cấu hình tam giác thúc đẩy việc nhai của mèo để giúp làm giảm sự hình thành mảng bám trên răng.Hiệu quả của ROYAL CANIN Intense Hairball sẽ được chứng minh sau 14 ngày sử dụng thườ...
SmartHeart Gold Small Breed Adult Dog Food Lamb and Rice Flavor (1Kg),-54958,2022-06-25,2025-10-02,2027-03-08,106,food,['https://salt.tikicdn.com/ts/product/8e/d1/f1/275f6b74ba66379ee461f92745401526.png'],bird,10.0,"Khi mới sinh, nguồn dinh dưỡng của mèo con được lấy từ sữa mèo mẹ. Sữa mèo mẹ cung cấp DHA và colostrum (có chứa các yếu tố thúc đẩy tăng trưởng và kháng thể) cho mèo con phát triển khỏe mạnh. Khi mèo..."
Large red millet seeds (red balls) are used as nutritious food for birds and parrots,208716,2024-03-01,2025-11-12,2028-10-20,59,food,"['https://salt.tikicdn.com/ts/product/b1/d4/15/fb35e0c7cd6c7296e7cf8e402acc6ef5.jpg', 'https://salt.tikicdn.com/ts/product/ed/96/16/5ede54ca5f98e2e99fc3db0308722c1c.jpg']",dog,2.0,"Đồ Ăn Chó Trưởng Thành SmartHeart Power Pack (3Kg) chứa đầy đủ dưỡng chất, giàu năng lượng cho các chú chó thường xuyên vận động.Giàu nguồn đạm chất lượng hỗ trợ phát triển hệ thống co bắp.L-Carnit..."
"[Set of 2] Pedigree Adult 1+ Years Adult Dog Food with Chicken Flavor, Vegetables + Grains, Vegetables 1.5kg/Bag",106360,2024-01-30,2024-08-16,2027-11-05,48,food,['https://salt.tikicdn.com/ts/product/2f/0e/49/2aa67d9e7f30058cd9d7f757962c7f72.jpg'],rabbit,4.5,"kê vàng (bóng vàng ) dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
ZUPREEM SEEDS (USA) ARE RICH IN NUTRITION FOR BIRDS AND PARATS,230489,2022-08-01,2024-04-03,2027-08-30,131,food,['https://salt.tikicdn.com/ts/product/86/a8/c1/30a1d5c4e723ec23c86c1f9b5feeafd4.jpg'],dog,8.0,"GÓI LỖI DO VẬN CHUYỂN ĐA PHẦN BỊ RÁCH LỖ NHỎ TÚI TRONG QUÁ TRÌNH VẬN CHUYỂN , CHẤT LƯỢNG CỦA THỨC ĂN KHÔNG THAY ĐỔI (90%)Thức ăn Hỗ trợ trị viêm da chó Dr.Healmedix ULTRA HYPOALLERGENIC K-1000 PLUSXu..."
Pigeon cereal (full of nutrients),43552,2022-09-15,2025-03-28,2028-01-10,170,food,['https://salt.tikicdn.com/ts/product/41/41/c4/5329d5786a6e35ae7439218fc0f4dc46.jpg'],cate,1.0,Thức ăn cho mèo mọi lứa tuổi - KEOS Seafood 1.5 Kg Hương vị: Hải sản +xứ: Việt Nam Hạn sử dụng: 1 năm kể từ ngày sản xuất Ngày sản xuất: in trên bao bì. +Công dụng: Thị lực tốt &am...
"[Set of 2] Pedigree Adult 1+ Years Adult Dog Food with Chicken Flavor, Vegetables + Grains, Vegetables 1.5kg/Bag",95728,2022-09-15,2025-12-17,2027-12-04,92,food,"['https://salt.tikicdn.com/ts/product/e3/11/d8/a9593f27ced38bd20494cdf813473887.png', 'https://salt.tikicdn.com/media/catalog/producttmp/ef/68/fe/9e82088c7d29c9e7bfbe4d4e47ec41a6.jpg', 'https://salt.tikicdn.com/ts/product/1a/b4/92/325aa751c94a11fdc4cdd6b8690e4807.jpg']",bird,4.5,"PATE WHISKAS DẠNG GÓI CHO MÈO VỊ CÁ NGỪ 80GĐặc điểm nổi bậtPate Whiskas cho mèo là 1 loại thức ăn ngon tuyệt hảo, giàu dưỡng chất giúp mèo ăn ngon miệng, mau lớn.Whiskas với công thức cải tiến cun..."
Adult Roasted Chicken Flavor Combo 5 packs 400gr/package,320753,2022-03-22,2025-04-03,2027-02-17,162,food,"['https://salt.tikicdn.com/ts/product/c4/4f/0e/daf92630198aada90e87ceb663dab960.jpg', 'https://salt.tikicdn.com/ts/product/05/a8/c0/4fd9a7b11ced2ffdc0cb28a0bd658b99.jpg', 'https://salt.tikicdn.com/ts/product/50/cf/63/22a0e7995a2000114372362735434769.jpg']",rabbit,2.0,"CỎ CATNIP DẠNG VIÊN GẮN LÊN TƯỜNG CHO MÈO CHƠI NHIỀU HÌNH NGỘ NGHĨNHCông dụng:Làm từ cỏ bạc hà có tác dụng giúp mèo thư giãn, sảng khoái giảm căng thẳng.Tăng hư ph.ấn, khi ngửi hoặc liếm vào cỏ bạ..."
"tylenro hen, cough, chicken and duck spit, 10gram package",227388,2024-12-29,2024-10-08,2026-02-05,142,food,"['https://salt.tikicdn.com/ts/product/b4/18/b9/9b59139b558f76005c51907018d5a62f.jpg', 'https://salt.tikicdn.com/ts/product/2b/f8/4e/7b57079adb227651863f698ec509f704.jpg']",rabbit,4.5,"Thức Ăn Cho Chó Vị Thịt Bò Và Các Loại Rau Củ Pedigree Dạng Túi 1.5kg chứa nhiều chất dinh dưỡng như chất béo, vitamin… cùng sự thơm ngon của vị bò, sản phẩm chắc chắn sẽ khiến những chú chó cưng của ..."
DRY CAT FOOD FOR ALL AGES - WONDER CAT 1KG,780715,2023-12-17,2025-03-03,2028-06-22,72,food,"['https://salt.tikicdn.com/ts/product/60/77/4f/fce59b124689a9c14eed633b03435125.jpg', 'https://salt.tikicdn.com/ts/product/c3/3c/0c/0db354fe6d9863f4593aa5ec7cb77f4b.jpg', 'https://salt.tikicdn.com/ts/product/1d/b2/04/664b05ec5f9422be6aac64e9a60d820c.jpg']",cate,9.0,"Hạt kê trộn nhiều chất dinh dưỡng cho chim nhỏ, vẹt, yến phụng..."
Nutritional Gel to Smooth Skin and Reduce Itching for Dogs and Cats Virbac Megaderm Pack 4ml,232446,2024-05-19,2024-05-13,2028-05-29,128,food,"['https://salt.tikicdn.com/ts/product/cc/72/b6/e65fe8fdcae34cebd54f75d34454a6d4.png', 'https://salt.tikicdn.com/ts/product/76/04/78/6d2562c5df7cc69454e663dea2180588.png', 'https://salt.tikicdn.com/media/catalog/producttmp/9c/4d/e0/be37f93ace567bc3b2f04a5b560ed113.jpg']",rabbit,2.5,Hạt trộn cao cấp dành cho yến phụng...
Taotaopet Dried Chicken Dog Treats 100gr,129220,2022-01-03,2024-02-07,2027-02-17,188,food,"['https://salt.tikicdn.com/ts/product/b4/18/b9/9b59139b558f76005c51907018d5a62f.jpg', 'https://salt.tikicdn.com/ts/product/2b/f8/4e/7b57079adb227651863f698ec509f704.jpg']",rabbit,5.0,"  Tiệm Nuôi Mèo - Đại lý phân phối chính hãng hạt cho mèo Mr. Vet (Phân phối bởi Công ty Petour) tại TP. HCM   Hạt cho mèo ở từ 1 tháng tuổi, bao gồm mèo con, mèo trưởng thành và mèo mang thai.   ..."
[ 5 KG ] - Catsrang Korean cat food for all ages,191954,2022-03-08,2024-10-11,2026-05-03,184,food,"['https://salt.tikicdn.com/ts/product/6f/73/7e/cc4d3b8809bf7f2114ba17182b536667.png', 'https://salt.tikicdn.com/ts/product/96/09/ba/e17d9cd3dd76811a44e20ec1348ed033.jpg', 'https://salt.tikicdn.com/ts/product/17/28/55/86a51c5006d0401137a75cdbbc283ed5.jpg']",cate,2.0,"Gói Thức Ăn Ướt Whiskas Cho Mèo Trưởng Thành Từ 1 Tuổi Mèo từ 1-6 tuổi cần có nhiều thời gian vui chơi và chế độ ăn uống cân bằng để luôn giữ được vóc dáng cân đối, khỏe mạnh. Mèo là loài ăn thịt tron..."
Classic Pet Adult Beef Flavor Dry Dog Food with Beef Flavor 400g,187554,2023-06-21,2024-12-16,2027-10-27,153,food,"['https://salt.tikicdn.com/ts/product/53/db/07/0f7b0c553411df38708f53d5f4b82fa4.png', 'https://salt.tikicdn.com/ts/product/a9/49/95/37d41c371b045b07ee1d3d3b0052e366.jpg', 'https://salt.tikicdn.com/ts/product/c5/fd/18/0a3c71c7a4d3cd1be5a1afb318ae350a.jpg']",bird,2.0,"Đồ Ăn Cho Mèo Vị Cá Biển Whiskas Dạng Bao (7kg)  được lựa chọn từ những thành phần thịt, cá tươi để chế biến, sảm phẩm giàu protein, các vitamin và khoáng chất thiết yếu đồng thời không có chất bảo q..."
Cowhide Calcium Bones for Dogs to Chew on Clean Teeth Helps Strengthen Teeth Dog Chews,53872,2024-05-19,2025-10-19,2028-07-16,158,food,"['https://salt.tikicdn.com/ts/product/f7/a6/5d/8eac593a091aa302552cc7cacb7af50c.png', 'https://salt.tikicdn.com/ts/product/30/d5/78/5b6a21b5d45cdb8d1007535b3558c686.jpg', 'https://salt.tikicdn.com/ts/product/03/77/98/4ed97af74be260ea3d65c7978f9c06d9.jpg']",rabbit,5.0,"Đồ Ăn Cho Mèo Trưởng Thành Me-O Vị Hải Sản (7kg) cung cấp Acid Amino cần thiết cho đôi mắt và cải thiện thị giác.Bên cạnh đó, loại thức ăn này còn chứa Omega 3 và Omega 6 từ dầu chất lượng cao trong..."
"Purina ProPlan Cat Granules, Food for Kittens & Adult Cats, picky cats, sterilized cats, kidney and urinary support",-34451,2022-09-13,2025-03-03,2026-02-23,225,food,['https://salt.tikicdn.com/ts/product/a7/7b/56/b7d0277d93780804ecf59d75d02a554b.png'],dog,4.0,WHISKAS Thức ăn dạng hạt cho mèo con từ 2-12 tháng tuổi• Công thức dinh dưỡng cân bằng: Thức ăn cho mèo con WHISKAS được chế biến một cách chuyên nghiệp để cung cấp một bữa ăn toàn diện và cân bằng 1...
Royal Canin Indoor Cat Food 27 (1kg Divided),91313,2022-11-22,2025-04-03,2026-03-07,119,food,['https://salt.tikicdn.com/ts/product/f5/72/67/0b374acd71f065f9aaf99261c282aa0e.jpg'],cate,3.0,"Thành phần:Thịt (gà, ức gà, collagen gà), bột mì, đạm đậu nành, đường, vụn bánh mì, dầu thực vật, lợi khuẩn lactic, glycerin, sorbitol, trehalose, kali sorbate, natri dehydroacetate, khoáng chất (nat..."
Petour's dried chicken and dried salmon snacks for cats - Bite Of Wild - Snack food for dogs and cats from 1 month old,223636,2023-01-16,2025-06-23,2027-03-09,71,food,"['https://salt.tikicdn.com/ts/product/2d/58/93/9e276667705bb8ad73fe18cf6e3145a3.jpg', 'https://salt.tikicdn.com/ts/product/0d/7a/06/74e519b5e122c554091b29ac2cd8f3ad.jpg', 'https://salt.tikicdn.com/ts/product/1a/e9/56/29d54848dcbf8b0dbab02d98c345c295.jpg']",bird,1.0,"  bộ 10 bịt sản phẩm kết thúc các dấu hiệu hen, khẹc khò kết hợp ho chăn nuôi giúp vật nuôi tăng sức đề kháng, ngăn ngừa bệnh giúp ít cho bà con chăn nuôi  ..."
"Purina ProPlan Cat Granules, Food for Kittens & Adult Cats, picky cats, sterilized cats, kidney and urinary support",491618,2024-02-17,2025-07-25,2027-10-27,64,food,"['https://salt.tikicdn.com/ts/product/41/8c/ac/4c41fb963a6c7a88510a3fe309d5db63.png', 'https://salt.tikicdn.com/ts/product/bc/a7/51/6db99629d43dc17f95770d147d498ce9.jpg', 'https://salt.tikicdn.com/ts/product/a0/cc/01/f1de36fbed17be5912bf07649b3c1a6a.jpg']",cate,5.0,"Lượng calo: 3,500 kcal/kgHiệu năng đặc biệt:Phục hồi sau phẫu thuật khớp xươngHỗ trợ suy giảm chức năng khớp do béo phìKhông được khuyến khích dùng cho chó con, chó đang mang thai và cho con búNên sử ..."
Smartheart Puppy Dog Food 400gr,48458,2023-12-17,2025-04-03,2026-02-02,77,food,"['https://salt.tikicdn.com/ts/product/57/cf/a7/741377c74305c7be850eeec8f4dc5500.png', 'https://salt.tikicdn.com/ts/product/cd/21/1e/be32365717c0458a749c009267da53cf.jpg', 'https://salt.tikicdn.com/ts/product/e6/6a/bd/dd2c82b428adb280aa3925c9ab8afcf2.jpg']",rabbit,2.5,"Đồ Ăn Chó Trưởng Thành SmartHeart Power Pack (3Kg) chứa đầy đủ dưỡng chất, giàu năng lượng cho các chú chó thường xuyên vận động.Giàu nguồn đạm chất lượng hỗ trợ phát triển hệ thống co bắp.L-Carnit..."
"Smartheart Adult large dog food 1.5kg beef flavor, cheap dog food grain",163383,2023-03-16,2024-04-03,2027-07-12,171,food,['https://salt.tikicdn.com/ts/product/86/cf/57/ae0f461190cf6910494a4a92f8fb0777.png'],dog,3.0,"Thức Ăn Hạt Catsrang Cho Mèo Mọi Lứa Tuổi - 400 gram là một trong những sản phẩm ưu chuộng trên thị trường thức ăn dành cho thúcưng tại Việt Nam. Thiết kế hộp tiện lợi, sạch sẽ, dễ sử dụng catsran..."
Pedigree Dentastix Medium Dogs Dental Care Biscuits (98g),28649,2022-11-22,2025-10-02,2027-09-20,118,food,"['https://salt.tikicdn.com/ts/product/4b/d7/45/48bc37ab2f8aafc4d57faf2cf72d73f5.png', 'https://salt.tikicdn.com/ts/product/27/8a/af/03eee7aadf5575cdd3fd57ddf2082a3a.jpg', 'https://salt.tikicdn.com/ts/product/4b/dc/1c/52a4485c83883afc232bbd326007456c.jpg']",dog,0.5,LỢI ÍCHHệ tiêu hóa khỏe mạnhSự kết hợp độc đáo của các chất dinh dưỡng để hỗ trợ tiêu hóa với các protein tiêu hóa cao (LIP) và sự cân bằng đường ruột cùng với hệ dưỡng chất hỗ trợ phát triển hệ bài...
Me-O Adult Cat Food (1.2kg),47055,2022-05-02,2025-03-26,2028-07-31,57,food,"['https://salt.tikicdn.com/ts/product/95/b9/29/3fb92ea3f7959298f458ea832fb87168.jpg', 'https://salt.tikicdn.com/ts/product/8c/96/76/166ea6cff51d1601b26abaeb525ee2c5.jpg', 'https://salt.tikicdn.com/ts/product/80/7c/84/98b9fc29b0e8100db85016fd50ffa950.jpg']",cate,2.0,"Thông tin sản phẩm:Gel dưỡng da lông chó mèo Virbac Megaderm Gel dưỡng da lông chó mèo Virbac Megaderm – Sản phẩm bổ sung dinh dưỡng cho chó mèo, dưỡng da, lông mượt mà, khỏe mạnh và kiểm soát các vấ..."
